We have attempted to match the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-2.rexsj to the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-3.rexsj. 
384/418 components and 433/492 relations from the first data model were matched. 
384/427 components and 433/501 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID  	Type                                  	|	ID  	Type                                  
114 	cylindrical_stage_gear_data            
2240	cylindrical_gear_flank                 
2241	cylindrical_gear_flank                 
2242	cylindrical_gear_flank                 
2243	cylindrical_gear_flank                 
2244	cylindrical_gear_flank                 
2245	cylindrical_gear_flank                 
2246	cylindrical_gear_flank                 
2247	cylindrical_gear_flank                 
2248	cylindrical_gear_flank                 
2249	cylindrical_gear_flank                 
2250	cylindrical_gear_flank                 
2251	cylindrical_gear_flank                 
2252	cylindrical_gear_flank                 
2253	cylindrical_gear_flank                 
2254	cylindrical_gear_flank                 
2255	cylindrical_gear_flank                 
2256	cylindrical_gear_flank                 
2257	cylindrical_gear_flank                 
2258	cylindrical_gear_manufacturing_settings
2259	cylindrical_gear_manufacturing_settings
2260	cylindrical_gear_manufacturing_settings
2261	cylindrical_gear_manufacturing_settings
2262	cylindrical_gear_manufacturing_settings
2263	cylindrical_gear_manufacturing_settings
2264	cylindrical_gear_manufacturing_settings
2265	cylindrical_gear_manufacturing_settings
2266	cylindrical_gear_manufacturing_settings

Relations are matched as follows: 
Rel_ID	Rel_Type            	Order	Ref 1                                             	Ref 2                        	Ref 3                      	|	Rel_ID	Rel_Type            	Order	Ref 1                                             	Ref 2                        	Ref 3                      
2     	assembly            	     	1,assembly,gear_unit                              	2,part,gear_casing           	                           	|	2     	assembly            	     	1,assembly,gear_unit                              	2,part,gear_casing           	                           
12    	side                	     	35,assembly,coupling                              	4,inner_part,shaft           	33,outer_part,side_plate   	|	12    	side                	     	35,assembly,coupling                              	4,inner_part,shaft           	33,outer_part,side_plate   
15    	side                	     	36,assembly,coupling                              	6,inner_part,shaft           	34,outer_part,side_plate   	|	15    	side                	     	36,assembly,coupling                              	6,inner_part,shaft           	34,outer_part,side_plate   
22    	assembly            	     	1,assembly,gear_unit                              	9,part,planetary_stage       	                           	|	22    	assembly            	     	1,assembly,gear_unit                              	9,part,planetary_stage       	                           
23    	assembly            	     	1,assembly,gear_unit                              	12,part,shaft                	                           	|	23    	assembly            	     	1,assembly,gear_unit                              	12,part,shaft                	                           
25    	assembly            	     	1,assembly,gear_unit                              	28,part,shaft                	                           	|	25    	assembly            	     	1,assembly,gear_unit                              	28,part,shaft                	                           
26    	assembly            	     	1,assembly,gear_unit                              	4,part,shaft                 	                           	|	26    	assembly            	     	1,assembly,gear_unit                              	4,part,shaft                 	                           
29    	assembly            	     	9,assembly,planetary_stage                        	3,part,planet_carrier        	                           	|	29    	assembly            	     	9,assembly,planetary_stage                        	3,part,planet_carrier        	                           
32    	assembly            	     	12,assembly,shaft                                 	22,part,cylindrical_gear     	                           	|	32    	assembly            	     	12,assembly,shaft                                 	22,part,cylindrical_gear     	                           
36    	assembly            	     	28,assembly,shaft                                 	24,part,ring_gear            	                           	|	36    	assembly            	     	28,assembly,shaft                                 	24,part,ring_gear            	                           
37    	assembly            	     	3,assembly,planet_carrier                         	4,part,shaft                 	                           	|	37    	assembly            	     	3,assembly,planet_carrier                         	4,part,shaft                 	                           
41    	assembly            	     	3,assembly,planet_carrier                         	33,part,side_plate           	                           	|	41    	assembly            	     	3,assembly,planet_carrier                         	33,part,side_plate           	                           
43    	assembly            	     	3,assembly,planet_carrier                         	34,part,side_plate           	                           	|	43    	assembly            	     	3,assembly,planet_carrier                         	34,part,side_plate           	                           
46    	side                	     	25,assembly,rolling_bearing_with_catalog_geometry 	4,inner_part,shaft           	2,outer_part,gear_casing   	|	46    	side                	     	25,assembly,rolling_bearing_with_catalog_geometry 	4,inner_part,shaft           	2,outer_part,gear_casing   
47    	assembly            	     	1,assembly,gear_unit                              	31,part,switchable_coupling  	                           	|	47    	assembly            	     	1,assembly,gear_unit                              	31,part,switchable_coupling  	                           
50    	side                	     	31,assembly,switchable_coupling                   	28,inner_part,shaft          	2,outer_part,gear_casing   	|	50    	side                	     	31,assembly,switchable_coupling                   	28,inner_part,shaft          	2,outer_part,gear_casing   
51    	assembly            	     	1,assembly,gear_unit                              	32,part,switchable_coupling  	                           	|	51    	assembly            	     	1,assembly,gear_unit                              	32,part,switchable_coupling  	                           
54    	side                	     	32,assembly,switchable_coupling                   	28,inner_part,shaft          	2,outer_part,gear_casing   	|	54    	side                	     	32,assembly,switchable_coupling                   	28,inner_part,shaft          	2,outer_part,gear_casing   
