We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
559	shaft_section                          	|	918	shaft_section                          
560	shaft                                  	|	925	shaft                                  
561	shaft_section                          	|	926	shaft_section                          
562	material                               	|	927	material                               
563	coupling                               	|	928	coupling                               
564	coupling                               	|	929	coupling                               
565	cylindrical_gear_flank                 	|	930	cylindrical_gear_flank                 
566	cylindrical_gear_flank                 	|	931	cylindrical_gear_flank                 
567	cylindrical_gear_flank                 	|	932	cylindrical_gear_flank                 
568	cylindrical_gear_flank                 	|	933	cylindrical_gear_flank                 
569	cylindrical_gear_flank                 	|	934	cylindrical_gear_flank                 
570	cylindrical_gear_flank                 	|	935	cylindrical_gear_flank                 
571	cylindrical_gear_flank                 	|	936	cylindrical_gear_flank                 
572	cylindrical_gear_flank                 	|	937	cylindrical_gear_flank                 
573	cylindrical_gear_flank                 	|	938	cylindrical_gear_flank                 
574	cylindrical_gear_flank                 	|	939	cylindrical_gear_flank                 
575	cylindrical_gear_flank                 	|	940	cylindrical_gear_flank                 
576	cylindrical_gear_flank                 	|	941	cylindrical_gear_flank                 
577	cylindrical_gear_flank                 	|	942	cylindrical_gear_flank                 
578	cylindrical_gear_flank                 	|	943	cylindrical_gear_flank                 
579	cylindrical_gear_flank                 	|	944	cylindrical_gear_flank                 
580	cylindrical_gear_flank                 	|	945	cylindrical_gear_flank                 
581	cylindrical_gear_flank                 	|	946	cylindrical_gear_flank                 
582	cylindrical_gear_flank                 	|	947	cylindrical_gear_flank                 
583	cylindrical_gear_manufacturing_settings	|	948	cylindrical_gear_manufacturing_settings
584	cylindrical_gear_manufacturing_settings	|	949	cylindrical_gear_manufacturing_settings
585	cylindrical_gear_manufacturing_settings	|	950	cylindrical_gear_manufacturing_settings
586	cylindrical_gear_manufacturing_settings	|	951	cylindrical_gear_manufacturing_settings
587	cylindrical_gear_manufacturing_settings	|	952	cylindrical_gear_manufacturing_settings
588	cylindrical_gear_manufacturing_settings	|	953	cylindrical_gear_manufacturing_settings
589	cylindrical_gear_manufacturing_settings	|	954	cylindrical_gear_manufacturing_settings
590	cylindrical_gear_manufacturing_settings	|	955	cylindrical_gear_manufacturing_settings
591	cylindrical_gear_manufacturing_settings	|	956	cylindrical_gear_manufacturing_settings


The unmatched components from the first data model are: 
ID 	Type           
111	shaft          
113	shaft          
114	concept_bearing
116	concept_bearing
117	shaft          
118	shaft          
119	shaft          
120	coupling       
121	coupling       
123	coupling       
124	coupling       
125	coupling       
126	concept_bearing
127	concept_bearing
128	concept_bearing
133	shaft          
137	concept_bearing
140	shaft          
142	coupling       
143	coupling       
146	coupling       
148	concept_bearing
538	shaft_section  
539	shaft_section  
540	shaft_section  
542	shaft_section  
543	shaft_section  
548	shaft_section  
549	shaft_section  
550	shaft_section  
552	shaft_section  


The unmatched components from the second data model are: 
ID 	Type           
562	material       
635	shaft          
637	shaft          
638	concept_bearing
640	concept_bearing
641	shaft          
642	shaft          
643	shaft          
644	coupling       
645	coupling       
647	coupling       
648	coupling       
649	coupling       
650	concept_bearing
651	concept_bearing
652	concept_bearing
657	shaft          
661	concept_bearing
664	shaft          
666	coupling       
667	coupling       
670	coupling       
672	concept_bearing
903	shaft_section  
904	shaft_section  
905	shaft_section  
907	shaft_section  
908	shaft_section  
919	shaft_section  
920	shaft_section  
921	shaft_section  
923	shaft_section  

Relations are matched as follows: 
Rel_ID	Rel_Type            	Order	Ref 1                                              	Ref 2                          	Ref 3                                                             	|	Rel_ID	Rel_Type            	Order	Ref 1                                              	Ref 2                          	Ref 3                                                             
